file	percent	reads	taxon_id	taxon_name
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001838	592	89243	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria;Laccaria amethystina;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001832	590	1605	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus animalis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001832	590	2292214	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF15-51;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001829	589	28025	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium animalis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001829	589	2293224	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM50-15BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001810	583	1263106	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;[Ruminococcus] gnavus CAG:126;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001798	579	102148	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;Solobacterium moorei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001798	579	158836	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001791	577	2292323	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM44-11;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001788	576	148604	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus ingluviei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001785	575	1346	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus iniae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001776	572	2292025	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM15-2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001770	570	2292333	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TF08-11AT;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001763	568	28037	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001760	567	1363	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001751	564	1263064	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium bolteae CAG:59;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001748	563	28131	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella intermedia;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001745	562	1450649	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus gorillae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001742	561	1193534	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor;uncultured Flavonifractor sp.;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001739	560	1635289	Bacteria;Actinobacteria;Actinomycetia;NA;NA;NA;Actinobacteria bacterium 66_15;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001736	559	727	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus influenzae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001736	559	2292029	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM20-15AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001729	557	36809	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001723	555	2040291	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;Dorea phocaeensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001723	555	2293122	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AM44-16;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001720	554	315405	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gallolyticus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001714	552	239935	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001708	550	94643	Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Besnoitia;Besnoitia besnoiti;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001704	549	244366	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella variicola;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001704	549	2259133	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Mesosutterella;Mesosutterella multiformis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001683	542	1520816	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;NA;Ruminococcaceae bacterium YAD3003;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001667	537	1263036	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis CAG:67;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001667	537	1263066	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium clostridioforme CAG:511;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001664	536	450746	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus sp. 8_1_38FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001639	528	1303	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001639	528	1336	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus equi;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001627	524	666	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio cholerae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001624	523	419015	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Alloscardovia;Alloscardovia omnicolens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001614	520	1612	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus farciminis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001614	520	2509433	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia;Senegalimassilia faecalis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001608	518	1601	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus agilis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001599	515	197	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001583	510	1589	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus pentosus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001577	508	1288121	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes senegalensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001562	503	545	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001562	503	2026734	Bacteria;Chloroflexi;Dehalococcoidia;NA;NA;NA;Dehalococcoidia bacterium;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001559	502	152331	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus parabuchneri;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001546	498	2293189	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM23-1LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001543	497	652721	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 317;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001528	492	51201	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces griseocarneus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001515	488	457412	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. 5_1_39BFAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001512	487	228229	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus saerimneri;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001512	487	1769424	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus caviae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001506	485	2751	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium maltaromaticum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001500	483	2292207	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF02-46-1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001493	481	1203033	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus hominis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001490	480	204516	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola massiliensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001490	480	2292212	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF11-11;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001478	476	2292336	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TF11-5AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001465	472	2518605	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella hominis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001462	471	1338	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus intermedius;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001462	471	158787	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium scardovii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001456	469	2137881	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus sp.;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001456	469	2292318	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM38-1BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001453	468	871665	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia faecis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001450	467	2547410	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. C5-48;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001444	465	137357	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus equi;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001444	465	301301	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001437	463	457394	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 4_3_47FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001437	463	2292931	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AF34-31BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001431	461	1984871	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium vansinderenii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001425	459	1547578	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp. BCO2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001425	459	2787088	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas sp. BSD2780061689_150309_C8;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001422	458	2292327	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. OM06-18AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001416	456	556270	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus sp. D7;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001413	455	102294	Viruses;Uroviricota;Caudoviricetes;Caudovirales;NA;NA;NA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001403	452	651609	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 180;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001403	452	2293147	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AF14-5;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001400	451	1247	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;Oenococcus oeni;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001394	449	2759752	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus albertensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001391	448	665951	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium 8_1_57FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001391	448	2024555	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus profundi;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001388	447	983706	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium reuteri;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001385	446	546	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001378	444	1382	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;Lancefieldella parvula;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001375	443	1622071	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. cv1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001375	443	2292024	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM13-34;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001366	440	2292935	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AF39-10AT;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001363	439	1235798	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;Dorea sp. 5-2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001363	439	1912897	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia argi;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001357	437	658662	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. D26;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001354	436	2293166	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AF25-23LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001351	435	290054	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium coprostanoligenes;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001347	434	1252	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc carnosum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001347	434	1897045	Bacteria;Firmicutes;Clostridia;Eubacteriales;NA;NA;Clostridiales bacterium 42_27;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001341	432	1335	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus equinus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001332	429	2292317	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM36-4AA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001323	426	208224	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter kobei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001323	426	658089	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium 5_1_63FAA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001319	425	296745	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldalkalibacillus;Caldalkalibacillus thermarum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001316	424	457390	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 3_1_23;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001313	423	2772091	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;NA;crAssphage cr125_1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001301	419	1841855	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides bouchesdurhonensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001298	418	2583452	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium;Amedibacterium intestinale;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001292	416	328812	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001292	416	1776082	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella genomosp. SF-2015;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001288	415	649724	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. ATCC BAA-442;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001282	413	487174	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001282	413	1852929	Bacteria;Verrucomicrobia;NA;NA;NA;NA;Verrucomicrobia bacterium ADurb.Bin122;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001276	411	1747	Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001267	408	871324	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercorirosoris;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001264	407	1263039	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides clarus CAG:160;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001254	404	2799560	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;NA;Ruminococcaceae bacterium BL-4;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001251	403	1255	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus pentosaceus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001236	398	548	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella aerogenes;
